Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Address_bert_mean
6,0.3333333333333333,2,0.3146853146853147,1,104,0.28193832599118945,0.37681159420289845,0.3333333333333333,0.0,0.3333333333333333,0.14055299539170507,0.0,0.0,4,0.5826801326499691,0.5647939471989503,1,0.1065061086105103,-0.010283861
6,1.0,0,0.7855477855477855,1,104,0.28193832599118945,0.37681159420289845,1.0,1.0,0.6666666666666666,0.46543778801843316,-14.0,0.0,4,0.5836850567782221,0.5752575660012553,1,0.1065061086105103,-0.01018316
6,0.6666666666666667,0,0.4755244755244756,1,7,0.28193832599118945,0.37681159420289845,0.6666666666666667,0.0,0.6666666666666666,0.7519201228878648,0.0,0.0,27,0.5713747362074031,0.5700257566001028,1,0.1065061086105103,-0.010727357
6,0.6666666666666667,0,0.6247086247086246,3,95,0.28193832599118945,0.37681159420289845,0.6666666666666667,-1.0,0.0,0.45852534562211983,0.0,0.0,4,0.5741382775600385,0.5688184159690763,1,0.1065061086105103,-0.010054837
7,0.3333333333333333,2,0.12167832167832167,3,166,0.6079295154185023,0.08695652173913082,0.3333333333333333,0.0,0.3333333333333333,0.04992319508448541,0.0,0.0,7,0.3450155763239735,0.14363329040565986,5,0.28713392178640323,-0.010464355
7,0.6666666666666667,0,0.2510489510489511,1,59,0.6079295154185023,0.08695652173913082,0.6666666666666667,0.0,0.3333333333333333,0.40706605222734255,0.0,0.0,7,0.3698874484976358,0.1434320669671365,5,0.28713392178640323,-0.009370242
7,1.0,0,0.43123543123543123,1,6,0.6079295154185023,0.08695652173913082,1.0,1.0,0.6666666666666666,0.5337941628264209,0.0,0.0,7,0.3349663350416989,0.1388039278814972,5,0.28713392178640323,-0.010499333
7,0.6666666666666667,2,0.21445221445221446,1,73,0.6079295154185023,0.08695652173913082,0.6666666666666667,1.0,0.6666666666666666,0.17665130568356374,0.0,0.0,7,0.3568234348306589,0.1635544108177669,5,0.28713392178640323,-0.010451891
7,0.3333333333333333,2,0.13752913752913754,3,166,0.6079295154185023,0.08695652173913082,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,7,0.35355743141391827,0.1716033483580759,5,0.28713392178640323,-0.010209836
7,0.3333333333333333,2,0.22144522144522144,3,166,0.6079295154185023,0.08695652173913082,0.3333333333333333,0.0,0.3333333333333333,0.12903225806451613,0.0,0.0,7,0.3492865038689388,0.1498712169993155,5,0.28713392178640323,-0.010828252
7,0.6666666666666667,2,0.27272727272727276,3,6,0.6079295154185023,0.08695652173913082,0.6666666666666667,1.0,0.3333333333333333,0.053763440860215055,0.0,0.0,7,0.34828157974071416,0.16697520927237974,5,0.28713392178640323,-0.010512069
7,0.6666666666666667,0,0.26433566433566436,1,166,0.6079295154185023,0.08695652173913082,0.6666666666666667,0.0,0.6666666666666666,0.27880184331797236,0.0,0.0,7,0.3497889659330582,0.18468287186090038,5,0.28713392178640323,-0.010523624
7,0.6666666666666667,0,0.3892773892773893,1,6,0.6079295154185023,0.08695652173913082,0.6666666666666667,0.0,0.6666666666666666,0.5560675883256528,0.0,0.0,7,0.3502914279971918,0.1434320669671365,5,0.28713392178640323,-0.010143761
7,0.6666666666666667,1,0.2144988344988345,1,166,0.6079295154185023,0.08695652173913082,0.6666666666666667,1.0,0.0,0.20353302611367127,0.0,0.0,7,0.372650989850257,0.14383451384418322,5,0.28713392178640323,-0.009457176
7,0.6666666666666667,0,0.34265734265734266,0,6,0.6079295154185023,0.08695652173913082,0.6666666666666667,2.0,0.3333333333333333,0.4431643625192012,0.0,0.0,7,0.3435081901316437,0.15651159047001784,5,0.28713392178640323,-0.01053257
7,1.0,0,0.4125874125874126,1,6,0.6079295154185023,0.08695652173913082,1.0,0.0,0.0,0.6121351766513057,0.0,0.0,7,0.35255250728569365,0.1870975531229533,5,0.28713392178640323,-0.010840543
7,0.6666666666666667,2,0.21445221445221446,1,6,0.6079295154185023,0.08695652173913082,0.6666666666666667,0.0,0.6666666666666666,0.1390168970814132,0.0,0.0,7,0.35355743141391827,0.1534932388924517,5,0.28713392178640323,-0.009935241
7,0.6666666666666667,0,0.2834498834498835,1,6,0.6079295154185023,0.08695652173913082,0.6666666666666667,1.0,0.6666666666666666,0.4062980030721966,0.0,0.0,7,0.3653652899206179,0.1589262717321276,5,0.28713392178640323,-0.00980723
7,0.6666666666666667,0,0.6317016317016316,1,6,0.6079295154185023,0.08695652173913082,0.6666666666666667,0.0,0.3333333333333333,0.7135176651305684,0.0,0.0,7,0.3555672796703817,0.17361558274302524,5,0.28713392178640323,-0.010635708
7,0.6666666666666667,0,0.2773892773892774,1,59,0.6079295154185023,0.08695652173913082,0.6666666666666667,0.0,0.6666666666666666,0.46390168970814133,0.0,0.0,7,0.360591900311519,0.14846265292982253,5,0.28713392178640323,-0.010709877
7,1.0,0,0.36643356643356645,1,142,0.6079295154185023,0.08695652173913082,1.0,1.0,1.0,0.40860215053763443,0.0,0.0,7,0.35908451411917497,0.18267063747583734,5,0.28713392178640323,-0.010196497
9,0.6666666666666667,0,0.2965034965034965,1,73,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,0.6666666666666666,0.4093701996927803,-9.0,0.0,7,0.4460104512109382,0.1796522858982712,5,0.2772549248845502,-0.010422416
9,0.6666666666666667,0,0.28205128205128205,3,73,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,1.0,0.4254992319508449,0.0,0.0,7,0.40631594814590244,0.20983580167415994,5,0.2772549248845502,-0.010869496
9,0.6666666666666667,0,0.5874125874125874,1,142,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,1.0,0.5030721966205837,0.0,0.0,7,0.43420259270425277,0.22231165486152804,5,0.2772549248845502,-0.010995213
9,0.6666666666666667,0,0.22284382284382287,1,142,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,1.0,0.4147465437788018,0.0,0.0,7,0.4520399959802859,0.18327430779135057,5,0.2772549248845502,-0.010427438
9,0.6666666666666667,0,0.20652680652680655,1,159,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,0.3333333333333333,0.2519201228878648,-8.0,0.0,7,0.42365088935784456,0.22090309079203507,5,0.2772549248845502,-0.009866975
9,0.6666666666666667,0,0.25874125874125875,4,73,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,1.0,0.4254992319508449,0.0,0.0,7,0.40631594814590244,0.20983580167415994,5,0.2772549248845502,-0.010869496
9,0.6666666666666667,0,0.2494172494172494,1,142,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,1.0,0.42319508448540705,0.0,0.0,7,0.45530599939704075,0.21265292981325956,5,0.2772549248845502,-0.01039978
9,0.6666666666666667,0,0.3627039627039627,1,59,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,0.6666666666666666,0.5683563748079877,0.0,0.0,7,0.4515375339161807,0.20078074694134784,5,0.2772549248845502,-0.009642718
9,0.6666666666666667,0,0.20745920745920748,1,150,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,0.6666666666666666,0.4308755760368664,0.0,0.0,7,0.40757210330619387,0.2080247907275634,5,0.2772549248845502,-0.01028324
9,0.3333333333333333,0,0.21678321678321683,1,123,0.4889867841409692,0.1207729468599048,0.3333333333333333,0.0,0.6666666666666666,0.5307219662058372,0.0,0.0,7,0.43370013064011914,0.22050064391498836,5,0.2772549248845502,-0.010866067
9,1.0,0,0.38461538461538464,1,59,0.4889867841409692,0.1207729468599048,1.0,0.0,0.6666666666666666,0.543778801843318,0.0,0.0,7,0.436212440960702,0.20862846104313348,5,0.2772549248845502,-0.010159745
9,1.0,0,0.2867132867132867,1,68,0.4889867841409692,0.1207729468599048,1.0,0.0,1.0,0.5130568356374808,0.0,0.0,7,0.4532961511405773,0.19756117192525835,5,0.2772549248845502,-0.010037802
9,1.0,1,0.3275058275058275,1,123,0.4889867841409692,0.1207729468599048,1.0,2.0,0.3333333333333333,0.1935483870967742,0.0,0.0,7,0.4203848859411039,0.2235189954925545,5,0.2772549248845502,-0.009861531
9,0.6666666666666667,0,0.25874125874125875,3,68,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,0.3333333333333333,0.42780337941628266,0.0,0.0,7,0.4083257964023801,0.21084191886671988,5,0.2772549248845502,-0.010495125
9,0.6666666666666667,0,0.2237762237762238,0,68,0.4889867841409692,0.1207729468599048,0.6666666666666667,0.0,0.3333333333333333,0.4116743471582181,0.0,0.0,7,0.4475178374032822,0.17985350933679456,5,0.2772549248845502,-0.010538633
11,0.3333333333333333,2,0.1888111888111888,4,108,0.2775330396475771,0.6908212560386477,0.3333333333333333,0.0,0.0,0.6612903225806451,0.0,0.0,21,0.3837051552607704,0.5688184159690763,4,0.259952066405565,-0.010288437
11,0.0,2,0.12890442890442888,1,13,0.2775330396475771,0.6908212560386477,0.0,0.0,0.0,0.0,0.0,0.0,21,0.38596623454928647,0.5452752736638331,4,0.259952066405565,-0.00966953
11,0.3333333333333333,2,0.24848484848484848,1,166,0.2775330396475771,0.6908212560386477,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,21,0.38395638629283724,0.537226336123581,4,0.259952066405565,-0.010712668
11,0.3333333333333333,2,0.24009324009324012,3,166,0.2775330396475771,0.6908212560386477,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,21,0.36360667269620706,0.5633853831294005,4,0.259952066405565,-0.01111916
11,0.3333333333333333,2,0.25874125874125875,4,75,0.2775330396475771,0.6908212560386477,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,21,0.38043915184401556,0.5438667095942833,4,0.259952066405565,-0.009911224
11,0.3333333333333333,2,0.31701631701631705,1,75,0.2775330396475771,0.6908212560386477,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,21,0.38646869661339167,0.5655988409529868,4,0.259952066405565,-0.010342524
11,0.6666666666666667,1,0.6717948717948717,1,123,0.2775330396475771,0.6908212560386477,0.3333333333333333,1.0,0.6666666666666666,0.1889400921658986,0.0,0.0,21,0.3769219173952365,0.5350128782999946,4,0.259952066405565,-0.0115153305
11,0.0,2,0.1188811188811189,0,166,0.2775330396475771,0.6908212560386477,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,21,0.3671239071450003,0.5488972955569693,4,0.259952066405565,-0.010326775
11,0.3333333333333333,0,0.7622377622377622,1,90,0.2775330396475771,0.6908212560386477,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,21,0.3842076173248756,0.5653976175144635,4,0.259952066405565,-0.009708057
11,0.0,2,0.11421911421911422,1,75,0.2775330396475771,0.6908212560386477,0.0,0.0,0.0,0.6766513056835638,0.0,0.0,21,0.3648628278564843,0.5563425627817082,4,0.259952066405565,-0.01069694
11,0.0,2,0.08344988344988345,1,75,0.2775330396475771,0.6908212560386477,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,21,0.3842076173248756,0.5346104314230615,4,0.259952066405565,-0.010798152
11,0.3333333333333333,0,0.4568764568764569,1,123,0.2775330396475771,0.6908212560386477,0.6666666666666667,0.0,0.6666666666666666,0.12980030721966207,0.0,0.0,21,0.39099085519042376,0.5440679330328066,4,0.259952066405565,-0.010206563
11,0.6666666666666667,0,0.9813519813519813,1,90,0.2775330396475771,0.6908212560386477,0.6666666666666667,2.0,0.3333333333333333,0.23118279569892472,0.0,0.0,21,0.39073962415837116,0.5452752736638331,4,0.259952066405565,-0.010109851
11,0.3333333333333333,0,0.8181818181818181,4,75,0.2775330396475771,0.6908212560386477,0.3333333333333333,1.0,0.0,0.15898617511520738,0.0,0.0,21,0.3756657622349451,0.5567450096586981,4,0.259952066405565,-0.01078274
11,0.6666666666666667,2,0.2736596736596737,1,58,0.2775330396475771,0.6908212560386477,0.6666666666666667,1.0,0.6666666666666666,0.0,0.0,0.0,21,0.36913375540147797,0.5325981970379985,4,0.259952066405565,-0.010363917
11,0.0,2,0.07925407925407925,3,53,0.2775330396475771,0.6908212560386477,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,21,0.37466083810672046,0.5466838377334398,4,0.259952066405565,-0.010068212
11,0.0,2,0.1421911421911422,0,166,0.2775330396475771,0.6908212560386477,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,21,0.39124208622247636,0.5525193174500487,4,0.259952066405565,-0.010313708
11,0.3333333333333333,2,0.19580419580419584,1,126,0.2775330396475771,0.6908212560386477,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,21,0.37516330017082566,0.5342079845460148,4,0.259952066405565,-0.010530236
11,0.3333333333333333,2,0.186946386946387,3,166,0.2775330396475771,0.6908212560386477,0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,21,0.3764194553311171,0.5440679330328066,4,0.259952066405565,-0.010118391
12,0.3333333333333333,2,0.1445221445221445,1,104,0.2599118942731278,0.15458937198067702,0.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,17,0.5804190533614673,0.34364938828076674,5,0.3611387151458467,-0.010443959
12,0.3333333333333333,0,0.3706293706293706,1,104,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.2534562211981567,0.0,0.0,17,0.5869510601949486,0.32030746941399,5,0.3611387151458467,-0.010498636
12,0.3333333333333333,0,0.22913752913752916,1,75,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,17,0.5849412119384851,0.3798696072118446,5,0.3611387151458467,-0.011248979
12,0.6666666666666667,0,0.35664335664335667,1,125,0.2599118942731278,0.15458937198067702,0.6666666666666667,0.0,0.0,0.2434715821812596,0.0,0.0,17,0.5829313636820359,0.3329845460399383,5,0.3611387151458467,-0.010439772
12,0.3333333333333333,0,0.3822843822843823,1,104,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.130568356374808,0.0,0.0,17,0.5864485981308292,0.3518995492594854,5,0.3611387151458467,-0.009910963
12,0.3333333333333333,0,0.37762237762237766,1,162,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.0,0.195852534562212,0.0,0.0,17,0.5630841121495251,0.3523019961365321,5,0.3611387151458467,-0.010022011
12,0.6666666666666667,0,0.5174825174825174,1,104,0.2599118942731278,0.15458937198067702,0.6666666666666667,1.0,0.6666666666666666,0.23655913978494625,0.0,0.0,17,0.5796653602652952,0.3784610431422948,5,0.3611387151458467,-0.009720321
12,0.3333333333333333,0,0.4685314685314686,1,17,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.29723502304147464,0.0,0.0,17,0.5859461360667098,0.34888119768186243,5,0.3611387151458467,-0.010143979
12,0.6666666666666667,0,0.5617715617715617,1,17,0.2599118942731278,0.15458937198067702,0.6666666666666667,0.0,1.0,0.4416282642089094,0.0,0.0,17,0.5623304190533531,0.32030746941399,5,0.3611387151458467,-0.010126311
12,0.3333333333333333,2,0.1841491841491842,1,75,0.2599118942731278,0.15458937198067702,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,17,0.5728821223997613,0.33882002575654724,5,0.3611387151458467,-0.010058273
12,0.3333333333333333,0,0.40326340326340326,1,17,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.24961597542242703,0.0,0.0,17,0.588960908451412,0.3339906632324414,5,0.3611387151458467,-0.01019925
12,0.3333333333333333,2,0.19813519813519814,4,104,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,17,0.5746407396241437,0.3380151320025675,5,0.3611387151458467,-0.010863505
12,0.3333333333333333,2,0.2540792540792541,1,17,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,17,0.587453522259068,0.3444542820347465,5,0.3611387151458467,-0.009658674
12,0.6666666666666667,0,0.5342657342657342,1,17,0.2599118942731278,0.15458937198067702,0.6666666666666667,0.0,0.6666666666666666,0.31797235023041476,0.0,0.0,17,0.5779067430408844,0.347673857050836,5,0.3611387151458467,-0.009823277
12,0.6666666666666667,0,0.42191142191142195,3,54,0.2599118942731278,0.15458937198067702,0.6666666666666667,0.0,1.0,0.4116743471582181,0.0,0.0,17,0.587453522259068,0.3257405022536659,5,0.3611387151458467,-0.010618568
12,0.6666666666666667,0,0.4265734265734266,0,104,0.2599118942731278,0.15458937198067702,0.6666666666666667,0.0,0.3333333333333333,0.42626728110599077,0.0,0.0,17,0.577655512008846,0.33560045074045775,5,0.3611387151458467,-0.010713901
12,0.6666666666666667,0,0.5897435897435898,0,104,0.2599118942731278,0.15458937198067702,0.6666666666666667,1.0,0.6666666666666666,0.35253456221198154,0.0,0.0,17,0.577655512008846,0.3353992273019344,5,0.3611387151458467,-0.010476618
12,0.6666666666666667,0,0.36713286713286714,1,104,0.2599118942731278,0.15458937198067702,0.6666666666666667,1.0,0.3333333333333333,0.19508448540706605,0.0,0.0,17,0.5849412119384851,0.3537105602060251,5,0.3611387151458467,-0.010468036
12,0.6666666666666667,0,0.3822843822843823,1,3,0.2599118942731278,0.15458937198067702,0.6666666666666667,0.0,0.0,0.16589861751152074,0.0,0.0,17,0.5713747362074031,0.3702108821635193,5,0.3611387151458467,-0.0105808405
12,0.6666666666666667,0,0.38461538461538464,1,104,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.1490015360983103,0.0,0.0,17,0.5804190533614673,0.35270444301346515,5,0.3611387151458467,-0.010511327
12,0.3333333333333333,0,0.36363636363636365,1,7,0.2599118942731278,0.15458937198067702,0.3333333333333333,0.0,0.3333333333333333,0.31259600614439326,0.0,0.0,17,0.5804190533614673,0.3315759819703885,5,0.3611387151458467,-0.00978691
13,0.6666666666666667,1,0.37762237762237766,1,21,0.4845814977973569,0.7101449275362324,0.6666666666666667,1.0,0.6666666666666666,0.15591397849462366,0.0,0.0,2,0.3545623555421571,0.6740582743078107,4,0.15566727070789735,-0.011246032
13,0.3333333333333333,0,0.6666666666666666,1,75,0.4845814977973569,0.7101449275362324,0.3333333333333333,0.0,0.6666666666666666,0.521505376344086,0.0,0.0,2,0.34576926942015973,0.6770766258853769,4,0.15566727070789735,-0.01300614
13,0.3333333333333333,0,0.6060606060606061,1,75,0.4845814977973569,0.7101449275362324,0.3333333333333333,0.0,0.6666666666666666,0.5407066052227343,0.0,0.0,2,0.3319515626570251,0.660173857050836,4,0.15566727070789735,-0.010483332
