cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
0.2116438356164383,0.0,0.5022488755622189,0.42772277227722766,0.3393665158371041,0.5726744186046511,0.8729411764705883,-0.6666666666666666,0.28480602050084336
0.33059360730593607,0.0,0.6251874062968515,0.16138613861386153,0.5429864253393665,0.8308139534883718,0.5761764705882353,1.3333333333333333,0.7524328532502917
0.639269406392694,0.0,0.0,0.5742574257425743,0.0,0.7151162790697674,0.39411764705882346,0.0,0.45530037628130265
0.10730593607305933,0.34492838351359245,0.4597701149425288,0.5544554455445545,0.3167420814479638,0.44186046511627897,0.5147058823529411,0.0,0.2749448553263267
0.6506849315068493,0.05846243788365974,0.4697651174412794,0.29702970297029707,0.5248868778280543,0.3982558139534884,0.7058823529411766,1.3333333333333333,0.7672246010120668
0.2089041095890411,0.8482899736919028,0.0,0.581188118811881,0.0,0.5732558139534887,0.2920588235294117,-1.0,0.1929414817698196
0.5114155251141552,0.0,0.6896551724137931,0.7128712871287128,0.497737556561086,0.0,0.5500000000000003,0.0,0.49759958479304517
0.5385844748858446,0.5524700380005846,0.0,0.47425742574257423,0.42986425339366513,0.417732558139535,0.4435294117647057,0.0,0.6172310886207343
0.7374429223744292,0.31072785735165154,0.0,0.2623762376237624,0.746606334841629,0.14854651162790722,0.8297058823529415,-1.1904761904761905,0.4031400025950434
0.2237442922374429,0.5846243788365975,0.0,0.6237623762376239,0.0,1.0,0.16176470588235303,0.0,0.6087971973530555
0.2668949771689498,0.0,0.6201899050474763,0.31188118811881194,0.5113122171945702,0.8072674418604655,0.5585294117647059,1.3333333333333333,0.4533540936810691
0.30136986301369856,0.45600701549254596,0.0,0.613861386138614,0.2669683257918552,0.5232558139534884,0.4558823529411766,0.0,0.4796937848708965
0.47465753424657525,0.4174218064893306,0.5557221389305348,0.4039603960396041,1.0,0.3281976744186048,0.1358823529411768,0.0,0.4656805501492149
0.5662100456621004,0.0,0.0,0.5841584158415842,0.0,0.7238372093023258,0.4852941176470589,-1.0,0.2329051511612819
0.182648401826484,0.13212510961707102,0.6096951524237881,0.42772277227722766,0.3710407239819004,0.7511627906976748,0.5167647058823532,3.4285714285714284,0.6012715712988191
0.8630136986301369,0.0,0.0,0.6435643564356435,0.0,0.3930232558139535,0.31529411764705895,-1.0,0.41832100687686513
0.4422374429223744,0.0,0.4777611194402799,0.44059405940594054,0.40271493212669685,0.4479651162790699,0.7476470588235298,-0.6666666666666666,0.42688465031789274
0.33789954337899536,0.0,0.4782608695652174,0.5980198019801981,0.248868778280543,0.4531976744186048,0.7535294117647062,3.4285714285714284,0.519268197742312
0.1735159817351598,0.37942122186495175,0.592703648175912,0.5237623762376238,0.16289592760180996,0.5997093023255813,0.4170588235294117,-1.1904761904761905,0.23874399896198256
0.30091324200913244,0.0,0.47276361819090457,0.7019801980198022,0.20814479638009048,0.42441860465116266,0.7270588235294118,-1.1904761904761905,0.10445049954586738
0.2116438356164383,0.0,0.5022488755622189,0.3821782178217821,0.3393665158371041,0.5970930232558138,0.8849999999999998,3.4285714285714284,0.45426235889451144
0.6335616438356164,0.4419760304004676,0.0,0.26633663366336635,0.7194570135746606,0.9688953488372092,0.0,1.3333333333333333,0.682107175295186
0.5662100456621004,0.0,0.0,0.7524752475247525,0.0,0.5029069767441863,0.5,1.3333333333333333,0.3587647593097184
0.31073059360730587,0.0,0.4702648675662169,0.591089108910891,0.3167420814479638,0.43284883720930223,0.7117647058823531,3.4285714285714284,0.5445698715453482
0.4422374429223744,0.0,0.4777611194402799,0.44059405940594054,0.40271493212669685,0.4479651162790699,0.7476470588235298,3.4285714285714284,0.6449980537173996
0.5061643835616438,0.8266588716749488,0.0,0.5623762376237624,0.4660633484162896,0.4119186046511629,0.16147058823529403,-1.0,0.6159335668872452
0.2237442922374429,0.3887752119263373,0.0,0.6435643564356435,0.0,0.4779069767441859,0.591764705882353,-1.1904761904761905,0.11781497340080446
0.547945205479452,0.11107863197895351,0.0,1.0000000000000002,0.0,0.3808139534883721,0.19117647058823528,2.9523809523809526,0.6244972103282729
0.6543378995433791,0.283835135925168,0.0,0.305940594059406,0.5475113122171945,0.14854651162790722,0.9432352941176472,-1.1904761904761905,0.3343713507201245
0.10456621004566213,0.511838643671441,0.0,0.43762376237623757,0.0995475113122172,0.5784883720930232,0.6573529411764705,0.0,0.3190605942649539
0.4301369863013698,0.0,0.4807596201899051,0.40693069306930685,0.4253393665158371,0.465697674418605,0.7647058823529411,1.3333333333333333,0.5546905410665627
0.9086757990867578,0.0,0.0,0.7227722772277227,0.0,0.941860465116279,0.02352941176470602,-0.6666666666666666,0.44907227196055527
0.4155251141552511,0.04384682841274481,0.704647676161919,0.5148514851485149,0.248868778280543,0.1191860465116279,0.5764705882352943,-1.0,0.28285973790060975
0.14383561643835613,0.37562116340251384,0.6601699150424788,0.4762376237623762,0.3665158371040724,0.5953488372093023,0.41647058823529415,-1.1904761904761905,0.2217464642532762
0.265296803652968,0.1596024554223911,0.6186906546726637,0.13663366336633676,0.5384615384615384,0.7985465116279071,0.5520588235294119,-1.1904761904761905,0.3255482029323991
0.15273972602739727,0.12335574393452206,0.6211894052973513,0.30990099009900995,0.4886877828054299,0.8133720930232555,0.5623529411764707,1.3333333333333333,0.4777475022706629
0.20159817351598175,0.0,0.6256871564217892,0.34554455445544563,0.4479638009049774,0.8345930232558136,0.5811764705882356,0.0,0.3391721811340339
0.0319634703196347,0.5057000876936568,0.0,0.6435643564356435,0.0,0.3162790697674418,0.8438235294117646,2.9523809523809526,0.37225898533800433
0.39954337899543374,0.0,0.0,0.6336633663366338,0.0,0.48546511627906996,0.7382352941176471,2.9523809523809526,0.37524328532502915
0.6255707762557077,0.0,0.0,0.8673267326732674,0.0,0.5886627906976742,0.4629411764705882,3.4285714285714284,0.5284806020500842
0.3059360730593607,0.0,0.0,0.6633663366336633,0.0,0.48546511627906996,0.8235294117647061,-0.6666666666666666,0.13636953418969766
0.39041095890410954,0.0,0.44977511244377816,0.7128712871287128,0.497737556561086,0.3779069767441863,0.4617647058823531,0.0,0.3880887504865706
0.9086757990867578,0.0,0.0,0.12871287128712883,0.18099547511312217,0.47965116279069786,0.7294117647058824,0.0,0.8465031789282468
0.252283105022831,0.0,0.5017491254372815,0.31980198019801986,0.39366515837104066,0.6011627906976744,0.8782352941176472,-0.6666666666666666,0.31114571169067073
0.5949771689497718,0.5524700380005846,0.0,0.37524752475247536,0.5248868778280543,0.417732558139535,0.4435294117647057,-1.1904761904761905,0.427792915531335
0.3952054794520548,0.0,0.606696651674163,0.32178217821782185,0.4479638009049774,0.7343023255813952,0.5073529411764706,-1.1904761904761905,0.278577916180096
0.08584474885844745,0.6121017246419175,0.0,0.6435643564356435,0.0,0.7151162790697674,0.5938235294117646,-1.0,0.1590761645257558
0.5949771689497718,0.5524700380005846,0.0,0.37524752475247536,0.5248868778280543,0.417732558139535,0.4435294117647057,-1.0,0.6950823926300764
0.182648401826484,0.13212510961707102,0.6096951524237881,0.42772277227722766,0.3710407239819004,0.7511627906976748,0.5167647058823532,-0.6666666666666666,0.24873491630984818
0.186986301369863,0.3583747442268342,0.0,0.7574257425742574,0.0,0.4598837209302329,0.5735294117647061,-1.1904761904761905,0.033346308550668224
0.8515981735159817,0.0,0.29485257371314344,0.14851485148514842,0.08597285067873303,0.8633720930232558,0.10588235294117654,0.0,0.7123394316854805
0.5949771689497718,0.5524700380005846,0.0,0.37524752475247536,0.5248868778280543,0.417732558139535,0.4435294117647057,0.0,0.8949007395873879
0.4949771689497717,0.6211634025138848,0.0,0.28415841584158397,0.6470588235294118,0.14854651162790722,0.81,-1.0,0.4031400025950434
0.3424657534246575,0.28354282373574974,0.37981009495252377,0.6633663366336633,0.36199095022624433,0.09883720930232576,0.6352941176470588,0.0,0.4031400025950434
0.1084474885844749,0.6898567670271849,0.0,0.4831683168316834,0.5701357466063348,0.13313953488372077,0.8461764705882353,0.0,0.3974309069676917
1.0,0.0,0.0,0.3465346534653466,0.11312217194570136,0.7383720930232558,0.20882352941176485,0.0,0.7728039444660696
0.48173515981735154,0.0,0.5647176411794104,0.504950495049505,0.36199095022624433,0.5843023255813953,0.24705882352941178,0.0,0.4472557415336706
0.34109589041095895,0.0,0.5912043978010995,0.6524752475247526,0.26244343891402716,0.7052325581395347,0.4391176470588234,-1.1904761904761905,0.12521084728169196
0.7625570776255708,0.0,0.0,0.9009900990099011,0.0,0.10872093023255802,0.33735294117647063,0.0,0.2792266770468405
0.12100456621004568,0.0,0.7146426786606697,0.6534653465346534,0.4072398190045249,0.22093023255813948,0.7735294117647058,0.0,0.09614636045153754
0.40867579908675794,0.0,0.0,0.5841584158415842,0.0,0.8808139534883721,0.4970588235294118,-1.0,0.15790839496561565
0.11324200913242005,0.0,0.5592203898050975,0.5683168316831684,0.3574660633484163,0.5552325581395348,0.6202941176470587,0.0,0.12780589074867002
0.5125570776255708,0.0,0.6891554222888556,0.7128712871287128,0.4886877828054299,0.000290697674418805,0.5514705882352944,0.0,0.47100038925652005
0.6735159817351597,0.05027769657994738,0.7896051974012994,0.39603960396039595,0.9411764705882353,0.4825581395348837,0.08235294117647074,0.0,0.6918385882963538
0.31050228310502287,0.0,0.0,0.5841584158415842,0.0,0.9244186046511627,0.5411764705882351,-1.0,0.12611911249513427
0.12922374429223743,0.4352528500438468,0.5797101449275363,0.4762376237623762,0.6787330316742082,0.44273255813953494,0.33735294117647063,0.0,0.32892175943947055
0.6461187214611872,0.0,0.0,0.5841584158415842,0.0,0.47965116279069786,0.4647058823529413,0.0,0.37654080705851817
0.4566210045662101,0.0,0.0,0.7524752475247525,0.0,0.5029069767441863,0.6235294117647059,-0.6666666666666666,0.20500843389126763
0.2054794520547945,0.8418591055247002,0.0,0.6435643564356435,0.0,0.37441860465116283,0.3267647058823533,-1.1904761904761905,0.13572077332295313
0.12237442922374425,0.7117801812335574,0.0,0.5277227722772277,0.48416289592760176,0.6424418604651163,0.2726470588235297,0.0,0.4545218632412092
0.1324200913242009,0.37415960245542235,0.6096951524237881,0.5445544554455446,0.2895927601809955,0.06686046511627897,0.8058823529411767,0.0,0.48099130660438555
0.2748858447488584,0.0,0.4832583708145927,0.6168316831683169,0.20361990950226244,0.4828488372093025,0.7802941176470588,1.3333333333333333,0.3518878941222265
0.3420091324200913,0.0,0.49925037481259377,0.18910891089108905,0.5610859728506787,0.5959302325581395,0.8670588235294119,-0.6666666666666666,0.4026209939016478
0.5228310502283104,0.0,0.0,0.6435643564356435,0.0,0.5145348837209305,0.6470588235294117,-1.0,0.1807447774750227
0.33789954337899536,0.0,0.4782608695652174,0.6415841584158417,0.23981900452488686,0.4299418604651164,0.7417647058823533,1.3333333333333333,0.4841053587647593
0.12100456621004568,0.5349313066354866,0.0,0.6534653465346534,0.4072398190045249,0.22093023255813948,0.7735294117647058,0.0,0.27844816400674705
0.2545662100456621,0.0,0.8705647176411794,0.2732673267326733,0.5294117647058824,0.7305232558139534,0.5014705882352941,0.0,0.5658492279745684
0.7853881278538812,0.07015492546039169,0.3948025987006497,0.3465346534653466,0.5248868778280543,0.4825581395348837,0.3147058823529414,1.3333333333333333,0.7621642662514595
0.07077625570776253,0.6138555977784272,0.0,0.6831683168316831,0.13574660633484162,0.43023255813953476,0.5588235294117649,0.0,0.37238873751135326
0.04703196347031963,0.5375621163402513,0.0,0.7574257425742574,0.0,0.4569767441860466,0.5738235294117651,2.9523809523809526,0.4004152069547164
0.4296803652968036,0.565624086524408,0.0,0.581188118811881,0.0,0.5732558139534887,0.2920588235294117,-1.0,0.2534059945504087
0.5061643835616438,0.8266588716749488,0.0,0.5623762376237624,0.4660633484162896,0.4119186046511629,0.16147058823529403,0.0,0.9390164785260151
0.18127853881278538,0.0,0.8345827086456772,0.4217821782178217,0.3438914027149321,0.7401162790697673,0.5082352941176471,0.0,0.3300895289996107
0.447945205479452,0.0,0.5347326336831585,0.8188118811881189,0.502262443438914,0.22848837209302353,0.4094117647058826,0.0,0.38341767224601003
0.3059360730593607,0.0,0.0,0.6534653465346534,0.0,0.48546511627906996,0.8235294117647061,-1.0,0.09939016478526014
0.5410958904109588,0.0,0.0,0.693069306930693,0.0,0.48546511627906996,0.5176470588235293,-1.1904761904761905,0.141300116776956
0.6506849315068493,0.05846243788365974,0.4697651174412794,0.29702970297029707,0.6470588235294118,0.3982558139534884,0.7058823529411766,1.3333333333333333,0.7007914882574282
0.14794520547945206,0.7313650979245834,0.0,0.7574257425742574,0.0,0.507558139534884,0.25764705882352956,2.9523809523809526,0.5350979628908783
0.6506849315068493,0.05846243788365974,0.4697651174412794,0.29702970297029707,0.6289592760180995,0.3982558139534884,0.7058823529411766,0.0,0.5754508888023873
0.07077625570776253,0.5846243788365975,0.0,0.6435643564356435,0.0,0.3674418604651164,0.6888235294117648,-1.1904761904761905,0.05903723887375113
0.136986301369863,0.6255480853551593,0.8195902048975513,0.7425742574257426,0.45248868778280543,0.05523255813953476,0.22058823529411775,0.0,0.3674581549240949
0.36529680365296807,0.32446653025431155,0.4297851074462769,0.6732673267326732,0.22624434389140272,0.2732558139534884,0.3764705882352941,0.0,0.4072920721422083
0.25502283105022827,0.286758257819351,0.12243878060969515,0.5415841584158414,0.31221719457013575,0.769767441860465,0.5305882352941178,-0.6666666666666666,0.36408459841702345
0.4824200913242009,0.7664425606547792,0.0,0.4801980198019802,0.3891402714932126,0.714825581395349,0.020000000000000018,-1.0,0.5251070455430127
0.186986301369863,0.3583747442268342,0.0,0.7574257425742574,0.0,0.4598837209302329,0.5735294117647061,2.9523809523809526,0.3918515635136888
0.9086757990867578,0.0,0.0,0.7227722772277227,0.0,0.941860465116279,0.02352941176470602,-1.0,0.40067471130141424
0.265296803652968,0.1596024554223911,0.6186906546726637,0.13663366336633676,0.5384615384615384,0.7985465116279071,0.5520588235294119,0.0,0.6900220578694691
0.6506849315068493,0.05846243788365974,0.4697651174412794,0.29702970297029707,0.5248868778280543,0.3982558139534884,0.7058823529411766,0.0,0.5754508888023873
0.2545662100456621,0.0,0.8705647176411794,0.31881188118811865,0.5294117647058824,0.7052325581395347,0.4908823529411763,-0.6666666666666666,0.35370442454911116
0.1324200913242009,0.5495469161064016,0.7296351824087957,0.7524752475247525,0.497737556561086,0.08139534883720945,0.30882352941176494,0.0,0.39587388088750486
0.1632420091324201,0.14644840689856767,0.8670664667666167,0.37425742574257437,0.29411764705882354,0.5965116279069771,0.5544117647058826,-0.6666666666666666,0.39807966783443616
0.3424657534246575,0.0,0.0,0.5841584158415842,0.0,0.9011627906976742,0.526470588235294,-1.0,0.11859348644089787
0.4515981735159817,0.0,0.5987006496751625,0.8366336633663367,0.4479638009049774,0.22441860465116292,0.3605882352941179,0.0,0.2790969248734916
0.0319634703196347,0.5057000876936568,0.0,0.6435643564356435,0.0,0.3162790697674418,0.8438235294117646,0.0,0.259763851044505
0.5228310502283104,0.0,0.0,0.6435643564356435,0.0,0.5145348837209305,0.6470588235294117,0.0,0.3778383287920072
0.4207762557077626,0.5872551885413622,0.0,0.17524752475247518,0.5067873303167421,0.5918604651162793,0.5844117647058824,0.0,0.8481899571817827
0.5639269406392693,0.0,0.0,0.6435643564356435,0.0,0.7151162790697674,0.5911764705882354,-1.0,0.20500843389126763
0.9543378995433789,0.0,0.0,0.4257425742574257,0.23529411764705882,0.15697674418604635,0.7352941176470589,0.0,0.7519138445568961
0.34269406392694063,0.283835135925168,0.3778110944527736,0.6613861386138615,0.3755656108597285,0.10029069767441845,0.6364705882352943,0.0,0.4031400025950434
0.35045662100456615,0.4978076585793627,0.0,0.581188118811881,0.0,0.655813953488372,0.3508823529411762,-1.0,0.1934604904632152
0.7853881278538812,0.07015492546039169,0.3948025987006497,0.3465346534653466,0.5248868778280543,0.4825581395348837,0.3147058823529414,0.0,0.5461268976255351
0.16073059360730596,0.03975445776088862,0.8615692153923039,0.2950495049504951,0.1855203619909502,0.5968023255813955,0.7394117647058822,3.4285714285714284,0.45867393278837415
0.2025114155251141,0.0,0.6266866566716642,0.3475247524752474,0.3529411764705882,0.8401162790697674,0.585294117647059,1.3333333333333333,0.42831192422473074
0.5022831050228309,0.43554516223326506,0.0,0.5841584158415842,0.36199095022624433,0.43604651162790686,0.3058823529411767,0.0,0.649928636304658
0.7853881278538812,0.07015492546039169,0.3948025987006497,0.3465346534653466,0.5248868778280543,0.4825581395348837,0.3147058823529414,0.0,0.7097443882185025
0.1735159817351598,0.37942122186495175,0.592703648175912,0.5237623762376238,0.16289592760180996,0.5997093023255813,0.4170588235294117,1.3333333333333333,0.6002335539120279
0.2513698630136986,0.0,0.607696151924038,0.5277227722772277,0.2579185520361991,0.7459302325581394,0.5126470588235295,-1.1904761904761905,0.13156870377578822
0.3972602739726027,0.3390821397252265,0.44977511244377816,0.5247524752475248,0.4072398190045249,0.20058139534883734,0.4794117647058824,0.0,0.5443103671986504
0.6643835616438356,0.0,0.0,0.6435643564356435,0.0,0.405813953488372,0.5311764705882354,2.9523809523809526,0.6036071104190994
0.31073059360730587,0.0,0.0,0.581188118811881,0.0,0.9238372093023255,0.5420588235294117,0.0,0.19787206435707794
0.29223744292237447,0.0,0.5912043978010995,0.6782178217821782,0.20814479638009048,0.6639534883720932,0.4517647058823533,-1.1904761904761905,0.09990917347865574
0.6573059360730593,0.5524700380005846,0.0,0.1871287128712873,0.995475113122172,0.417732558139535,0.4435294117647057,-1.1904761904761905,0.49656156740625396
0.12557077625570773,0.6898567670271849,0.0,0.6435643564356435,0.0,0.3906976744186048,0.5182352941176473,2.9523809523809526,0.5326326715972491
0.4429223744292237,0.0,0.0,0.6435643564356435,0.0,0.8255813953488373,0.47058823529411775,-1.0,0.15401582976514855
0.29223744292237447,0.0,0.5912043978010995,0.6782178217821782,0.20814479638009048,0.6639534883720932,0.4517647058823533,0.0,0.28740106396782145
0.58675799086758,0.055539315989476756,0.704647676161919,0.26732673267326734,0.49321266968325794,0.4098837209302326,0.5764705882352943,0.0,0.7416634228623328
0.6210045662100456,0.5530546623794211,0.0,0.42673267326732667,0.45701357466063347,0.3636627906976746,0.4461764705882354,1.3333333333333333,0.7923965226417541
0.0,0.44723764980999703,0.0,0.6435643564356435,0.0,0.25,0.9911764705882353,-1.0,0.06941741274166341
0.228310502283105,0.03215434083601286,0.704647676161919,0.7821782178217822,0.07692307692307691,0.4098837209302326,0.5764705882352943,-1.1904761904761905,0.09757363435837549
0.5662100456621004,0.0,0.0,0.7524752475247525,0.0,0.5029069767441863,0.5,-0.6666666666666666,0.26209939016478523
0.3059360730593607,0.458930137386729,0.0,0.6435643564356435,0.0,0.49883720930232567,0.4238235294117647,0.0,0.39639288958090046
0.3424657534246575,0.0,0.0,0.5742574257425743,0.0,0.9011627906976742,0.526470588235294,-1.0,0.1476579732710523
0.34315068493150686,0.0,0.49375312343828087,0.19108910891089126,0.6425339366515836,0.5430232558139534,0.835294117647059,3.4285714285714284,0.7606072401712728
0.5353881278538812,0.0,0.0,0.5435643564356436,0.15384615384615383,0.5372093023255813,0.6229411764705883,0.0,0.5519657454262357
0.5949771689497718,0.5524700380005846,0.0,0.37524752475247536,0.5248868778280543,0.417732558139535,0.4435294117647057,1.3333333333333333,0.9727520435967301
0.265296803652968,0.1596024554223911,0.6186906546726637,0.13663366336633676,0.5384615384615384,0.7985465116279071,0.5520588235294119,1.3333333333333333,0.7741014661995587
0.13013698630136988,0.6109324758842443,0.8045977011494253,0.7326732673267327,0.3167420814479638,0.1366279069767442,0.18823529411764706,0.0,0.3704424549111197
0.12054794520547946,0.5361005553931598,0.0,0.6564356435643566,0.4117647058823529,0.2215116279069771,0.7726470588235297,0.0,0.27844816400674705
0.40867579908675794,0.0,0.0,0.5841584158415842,0.0,0.8808139534883721,0.4970588235294118,0.0,0.2609316206046451
0.2963470319634703,0.0,0.607696151924038,0.4653465346534653,0.3031674208144796,0.7424418604651164,0.5102941176470588,-0.6666666666666666,0.3171143116647203
0.4949771689497717,0.6211634025138848,0.0,0.28415841584158397,0.6470588235294118,0.14854651162790722,0.81,3.0,0.8533800441157386
0.14794520547945206,0.7313650979245834,0.0,0.7574257425742574,0.0,0.507558139534884,0.25764705882352956,0.0,0.4102763721292331
0.13196347031963473,0.7307804735457468,0.0,0.40990099009901004,0.5520361990950226,0.7218023255813955,0.24470588235294155,0.0,0.481769819644479
0.6735159817351597,0.0,0.0,0.581188118811881,0.0,0.6965116279069767,0.3802941176470589,-1.0,0.29998702478266503
0.2963470319634703,0.0,0.607696151924038,0.4653465346534653,0.3031674208144796,0.7424418604651164,0.5102941176470588,3.4285714285714284,0.5645517062410794
0.14292237442922373,0.0,0.751624187906047,0.5405940594059406,0.5294117647058824,0.6462209302325581,0.3644117647058822,0.0,0.20371091215777862
0.04703196347031963,0.5375621163402513,0.0,0.7574257425742574,0.0,0.4569767441860466,0.5738235294117651,0.0,0.28493577267419223
0.07853881278538816,0.4723764980999707,0.6286856571714143,0.44158415841584153,0.47058823529411764,0.35348837209302353,0.46882352941176464,0.0,0.34695731153496817
0.5385844748858446,0.5524700380005846,0.0,0.47425742574257423,0.42986425339366513,0.417732558139535,0.4435294117647057,1.3333333333333333,0.746853509796289
0.5639269406392693,0.0,0.0,0.6435643564356435,0.0,0.7151162790697674,0.5911764705882354,2.9523809523809526,0.48215907616452575
0.1872146118721461,0.25138848289973686,0.9495252373813095,0.8514851485148516,0.27149321266968324,0.35465116279069786,0.05294117647058827,0.0,0.26728947709874135
0.7351598173515981,0.06430868167202572,0.6596701649175413,0.504950495049505,0.3846153846153846,0.06104651162790686,0.4264705882352944,-1.0,0.4758012196704294
0.6335616438356164,0.4419760304004676,0.0,0.26633663366336635,0.7194570135746606,0.9688953488372092,0.0,0.0,0.6470740884909821
0.2511415525114155,0.0,0.623688155922039,0.3168316831683169,0.3529411764705882,0.8267441860465121,0.572058823529412,-1.1904761904761905,0.22304398598676523
0.1232876712328767,0.7103186202864659,0.0,0.5247524752475248,0.497737556561086,0.6424418604651163,0.2735294117647058,0.0,0.4545218632412092
0.0776255707762557,0.5729318912598654,0.4897551224387806,0.7128712871287128,0.27149321266968324,0.13372093023255838,0.5235294117647058,0.0,0.3197093551316984
0.33059360730593607,0.0,0.6251874062968515,0.16138613861386153,0.5429864253393665,0.8308139534883718,0.5761764705882353,3.4285714285714284,0.831581678993123
0.2317351598173516,0.3966676410406313,0.0,0.581188118811881,0.0,0.8000000000000003,0.4538235294117645,-1.0,0.12495134293499416
0.6461187214611872,0.0,0.0,0.5841584158415842,0.0,0.47965116279069786,0.4647058823529413,-1.1904761904761905,0.1605034384325937
